PAS_ID,padj,delta_usage,closest,xlinksite_GT_content,delta_usage_bin
chr11:78435970:-,0.0466984861441867,0.19280323639716,-178.5,0.627450980392157,1_increase
chr11:78436264:-,0.0466984861441867,-0.19280323639716,115.5,0.490196078431373,2_decrease
chr11:82973134:-,9.56722066935562e-05,0.149935804934995,-113,0.627450980392157,1_increase
chr11:82980617:-,2.14686655183161e-08,-0.129986633109805,89,0.666666666666667,2_decrease
chr11:85019180:-,4.97895369205374e-11,-0.158381172026223,234,0.509803921568627,2_decrease
chr11:93144174:-,7.41563183082034e-05,0.26841773798702,-37,0.490196078431373,1_increase
chr11:93147685:-,1.54438866942462e-11,-0.346191450130132,409,0.392156862745098,2_decrease
chr11:94962623:-,7.81075810888239e-14,0.130918285388867,-209,0.470588235294118,1_increase
chr11:94963347:-,8.24026901775623e-08,-0.142965328547688,515,0.509803921568627,2_decrease
chr11:103050691:-,1.89430698286797e-23,0.196100678927263,-34,0.568627450980392,1_increase
chr11:103062084:-,3.86104219688091e-56,-0.238871227053417,-7,0.549019607843137,2_decrease
chr11:106007922:-,2.43110804003575e-06,0.127690622092467,132,0.647058823529412,1_increase
chr11:106051098:-,1.58367910755802e-10,0.420439226576851,-68,0.588235294117647,1_increase
chr11:106054234:-,1.58367910755802e-10,-0.420439226576851,254.5,0.627450980392157,2_decrease
chr11:107502727:-,0.000277811403985662,-0.150969951265634,-58,0.607843137254902,2_decrease
chr11:110195561:-,1.62645458320223e-12,-0.187512034254625,-436,0.627450980392157,2_decrease
chr11:110229450:-,0.000915645753006181,0.160226484101347,196.5,0.490196078431373,1_increase
chr11:111782195:-,3.72317051867825e-27,0.198710870601043,-189,0.568627450980392,1_increase
chr11:111786286:-,1.52960553979001e-31,-0.198710870601043,492.5,0.490196078431373,2_decrease
chr11:115176404:-,9.88828160248043e-82,-0.318657571862334,342.5,0.372549019607843,2_decrease
chr11:116774535:-,2.15965855673446e-09,0.119683337288526,-410,0.509803921568627,1_increase
chr11:116777721:-,2.99397252494128e-07,-0.12711041199753,411,0.647058823529412,2_decrease
chr11:116778560:-,1.38478039748632e-15,-0.241352848369792,408.5,0.509803921568627,2_decrease
chr11:116843416:-,2.82401392420824e-11,0.355197546958303,-498,0.529411764705882,1_increase
chr11:116869524:-,1.36931131763983e-08,-0.355197546958303,357.5,0.568627450980392,2_decrease
chr11:123724780:-,2.56927503257269e-09,-0.155515234392889,-400.5,0.450980392156863,2_decrease
chr11:128965487:-,7.8302771041641e-05,-0.279259499082153,67,0.607843137254902,2_decrease
chr11:128991451:-,3.45246848824918e-07,0.308854109912462,28,0.549019607843137,1_increase
chr11:129899735:-,2.31620150926643e-24,0.42988454237658,-123,0.392156862745098,1_increase
chr11:130001390:-,2.31620150926643e-24,-0.42988454237658,-222.5,0.588235294117647,2_decrease
chr11:130875880:-,9.74417636998949e-06,-0.123189473060794,-489.5,0.411764705882353,2_decrease
chr11:133897714:-,6.14981256591655e-49,-0.423894425206263,491.5,0.568627450980392,2_decrease
chr12:2692157:+,3.26253428022083e-21,-0.253678708209964,290.5,0.352941176470588,2_decrease
chr12:4353162:+,0.0121824204597065,0.162430740416146,107.5,0.529411764705882,1_increase
chr12:6769999:+,6.70323736590562e-26,-0.144179484625309,271,0.607843137254902,2_decrease
chr12:6770950:+,6.70323736590562e-26,0.144179484625309,-16.5,0.607843137254902,1_increase
chr12:7211448:+,4.84795261337256e-32,-0.564517061885483,12.5,0.549019607843137,2_decrease
chr12:8777191:+,3.28599327211247e-21,-0.138160412086298,463,0.411764705882353,2_decrease
chr12:8783092:+,4.11034716472562e-25,0.14881455061691,-46,0.450980392156863,1_increase
chr12:8940300:+,0.0342130793453138,-0.100390785684903,-379,0.431372549019608,2_decrease
chr12:11172272:+,6.59998903855009e-18,-0.213617795043428,423.5,0.549019607843137,2_decrease
chr12:12469409:+,0.00875875128171239,-0.154467499295085,150,0.568627450980392,2_decrease
chr12:12469694:+,0.00462853950137439,0.113569189431259,-135,0.568627450980392,1_increase
chr12:14777999:+,7.06704979535211e-38,0.49416881408781,-476.5,0.490196078431373,1_increase
chr12:19584746:+,6.92222399545215e-06,-0.138352404455916,266.5,0.686274509803922,2_decrease
chr12:21516201:+,2.07217958607994e-11,-0.10483947527609,333,0.490196078431373,2_decrease
chr12:21518157:+,5.0891355029507e-15,0.154485211436629,-100,0.470588235294118,1_increase
chr12:27028580:+,2.36873892331913e-10,-0.148903180926205,507,0.568627450980392,2_decrease
chr12:27325092:+,0.00248645180518274,-0.108421919146108,140,0.509803921568627,2_decrease
chr12:27798168:+,2.15895187613093e-25,-0.223826387260831,474,0.392156862745098,2_decrease
chr12:27803039:+,6.96594262530773e-30,0.308665412822587,-44.5,0.490196078431373,1_increase
chr12:29334072:+,5.70475823592764e-15,-0.392196193968226,76,0.470588235294118,2_decrease
chr12:32646048:+,6.63936562737939e-08,0.214863397951759,-192,0.549019607843137,1_increase
chr12:32743615:+,3.37859175284339e-23,-0.270929465800304,390,0.607843137254902,2_decrease
chr12:32745546:+,1.83488893885969e-25,0.270929465800305,-33,0.588235294117647,1_increase
chr12:41072223:+,1.04572054925054e-12,0.141193670496335,43.5,0.647058823529412,1_increase
chr12:42441959:+,9.83271474447426e-73,-0.351269485179395,-42.5,0.529411764705882,2_decrease
chr12:42448616:+,9.83271474447426e-73,0.351269485179395,-42,0.549019607843137,1_increase
chr12:43788086:+,2.01973699231475e-11,-0.288567872638669,159,0.568627450980392,2_decrease
chr12:43789541:+,2.01973699231475e-11,0.288567872638669,-150,0.450980392156863,1_increase
chr12:45906540:+,4.97066125929658e-26,-0.311327317534361,386.5,0.490196078431373,2_decrease
chr12:49526363:+,0.0145228659384856,-0.118453649433115,-29,0.490196078431373,2_decrease
chr12:50477975:+,0.00180233551941889,-0.104798595315863,523,0.745098039215686,2_decrease
chr12:50479914:+,6.08479040775261e-10,-0.193014435579558,63,0.392156862745098,2_decrease
chr12:50480003:+,1.29144720840217e-13,0.297813030895421,-26,0.392156862745098,1_increase
chr12:53042208:+,0.000346939380212759,0.120740190829443,-342,0.686274509803922,1_increase
chr12:53190794:+,6.85449253093873e-05,-0.171123869696811,11,0.627450980392157,2_decrease
chr12:53190862:+,6.85449253093873e-05,0.171123869696811,-57,0.627450980392157,1_increase
chr12:54284879:+,9.5824459591839e-42,-0.167888437183022,447,0.411764705882353,2_decrease
chr12:54287086:+,3.94796319966304e-59,0.193530923300454,527,0.705882352941177,1_increase
chr12:54350875:+,9.95789375763428e-43,-0.128647069731549,457,0.431372549019608,2_decrease
chr12:54351843:+,9.95789375763428e-43,0.128647069731549,-65.5,0.509803921568627,1_increase
chr12:55752873:+,8.43974212693026e-17,-0.319354600960864,-224.5,0.627450980392157,2_decrease
chr12:55757127:+,6.67882808536185e-31,0.437662805703814,-32,0.470588235294118,1_increase
chr12:55820476:+,0.0232822249141969,-0.101530371331925,-148.5,0.450980392156863,2_decrease
chr12:55820701:+,0.0076106018421354,0.100280807141766,-373.5,0.450980392156863,1_increase
chr12:56124256:+,7.93600296860877e-06,-0.253658399127143,299.5,0.431372549019608,2_decrease
chr12:57759415:+,9.93054605601461e-13,-0.160821626456058,494,0.588235294117647,2_decrease
chr12:57760404:+,8.86855219876478e-11,0.122461853951744,-495,0.588235294117647,1_increase
chr12:57957140:+,0.0169923403595634,0.146176609411288,84,0.607843137254902,1_increase
chr12:57957267:+,0.0169923403595634,-0.146176609411289,-43,0.607843137254902,2_decrease
chr12:62404642:+,5.21651568979194e-32,-0.180648270051075,76,0.627450980392157,2_decrease
chr12:64448680:+,8.57321560634626e-23,-0.125322690408628,213.5,0.529411764705882,2_decrease
chr12:64451123:+,8.57321560634626e-23,0.125322690408627,-16,0.509803921568627,1_increase
chr12:67313180:+,9.8372777275602e-63,-0.224183813274606,558.5,0.607843137254902,2_decrease
chr12:67319950:+,1.7574084176998e-86,0.295044846350524,-179,0.568627450980392,1_increase
chr12:68742685:+,1.00390144001996e-05,-0.13033803665549,-47,0.568627450980392,2_decrease
chr12:68745809:+,2.5750984091564e-07,0.158323648477446,-49,0.647058823529412,1_increase
chr12:68767245:+,6.84407551156185e-07,-0.218760683760684,456.5,0.568627450980392,2_decrease
chr12:69269670:+,9.27994570047595e-10,-0.105994591922068,539.5,0.666666666666667,2_decrease
chr12:69269939:+,6.37883672356073e-07,-0.102908018004213,479.5,0.509803921568627,2_decrease
chr12:69274357:+,7.83718142956958e-23,0.208902609926281,-42.5,0.490196078431373,1_increase
chr12:69816692:+,5.59696087537524e-11,-0.188135176967412,443.5,0.411764705882353,2_decrease
chr12:69823198:+,2.29009755388219e-09,0.268862326870949,-230,0.529411764705882,1_increase
chr12:71677356:+,1.69219830367538e-13,-0.261324645280554,471.5,0.509803921568627,2_decrease
chr12:71680641:+,1.69219830367538e-13,0.261324645280554,-28.5,0.490196078431373,1_increase
chr12:71786576:+,2.16131785849115e-07,-0.111906733134596,462,0.529411764705882,2_decrease
chr12:71786693:+,8.51171543334975e-13,-0.244744194186776,510,0.549019607843137,2_decrease
chr12:74541451:+,2.00125749144931e-44,-0.128715702775288,-41,0.490196078431373,2_decrease
chr12:76852390:+,1.73796945140209e-13,-0.293295708472863,493.5,0.568627450980392,2_decrease
chr12:76853694:+,1.09959630097025e-06,0.227055571000574,-111.5,0.529411764705882,1_increase
chr12:85882563:+,0.00145184299480481,-0.217383482766572,213.5,0.568627450980392,2_decrease
chr12:85882991:+,0.00145184299480481,0.217383482766572,-214.5,0.568627450980392,1_increase
chr12:95300915:+,1.35022614021617e-09,-0.117268225949951,429,0.568627450980392,2_decrease
chr12:95514341:+,1.4416390804918e-21,-0.147446784987065,248.5,0.627450980392157,2_decrease
chr12:95515835:+,8.83157336824926e-23,0.143565860045016,-55.5,0.568627450980392,1_increase
chr12:98601707:+,4.0044720897364e-180,-0.311740569760175,394.5,0.509803921568627,2_decrease
chr12:98654035:+,1.5609657210734e-06,-0.296871937626686,-31.5,0.529411764705882,2_decrease
chr12:98735432:+,7.99143178542872e-07,0.292500261202164,-81,0.647058823529412,1_increase
chr12:100340080:+,2.55592961529104e-17,-0.100817840305196,299.5,0.549019607843137,2_decrease
chr12:100341711:+,8.45288925371193e-31,0.225185926146128,-36.5,0.411764705882353,1_increase
chr12:103988766:+,1.20685298685869e-06,-0.142638327786251,53.5,0.529411764705882,2_decrease
chr12:103988866:+,0.00119702812618825,0.119940493601123,-46.5,0.529411764705882,1_increase
chr12:104758111:+,2.70477707440004e-13,-0.181135634291593,104,0.529411764705882,2_decrease
chr12:104762012:+,2.70477707440004e-13,0.181135634291593,-166,0.549019607843137,1_increase
chr12:104994725:+,0.00249740681712098,-0.135445071925232,379.5,0.705882352941177,2_decrease
chr12:108569092:+,9.46181783050531e-12,-0.135248634058139,187.5,0.529411764705882,2_decrease
chr12:108569367:+,0.000213288575336921,0.190096566459285,-87.5,0.529411764705882,1_increase
chr12:110350974:+,1.00423199165523e-32,-0.160536908782787,50,0.607843137254902,2_decrease
chr12:110351090:+,1.00423199165523e-32,0.160536908782787,-66,0.607843137254902,1_increase
chr12:111893412:+,2.66239842607181e-07,-0.132084556216865,391,0.372549019607843,2_decrease
chr12:111902220:+,1.6605339805856e-62,0.266968168563908,-438,0.666666666666667,1_increase
chr12:112509909:+,0.00329708367268829,0.128418484915296,-150.5,0.568627450980392,1_increase
chr12:121231788:+,0.0223292055144196,-0.17442984856778,-55,0.725490196078431,2_decrease
chr12:121234104:+,0.0223292055144196,0.17442984856778,-192.5,0.490196078431373,1_increase
chr12:121916643:+,7.42129024523298e-33,-0.152499284395887,176.5,0.588235294117647,2_decrease
chr12:121917863:+,7.42129024523298e-33,0.152499284395887,-81.5,0.607843137254902,1_increase
chr12:122143814:+,5.09205010737349e-07,-0.152548407592699,389,0.549019607843137,2_decrease
chr12:122147347:+,1.8011513283639e-27,0.324597767080543,-112.5,0.470588235294118,1_increase
chr12:122771060:+,2.54480337982849e-16,0.127152220668445,-43.5,0.470588235294118,1_increase
chr12:122781048:+,0.00478105267079926,-0.189310210861935,-107.5,0.647058823529412,2_decrease
chr12:122827384:+,0.00478105267079926,0.189310210861936,-114.5,0.431372549019608,1_increase
chr12:122980041:+,0.0260750833729605,0.107101359062143,26,0.666666666666667,1_increase
chr12:123660722:+,0.00118271812273221,-0.284571840127395,477,0.470588235294118,2_decrease
chr12:123662603:+,0.00118271812273221,0.284571840127395,-56.5,0.705882352941177,1_increase
chr12:123759888:+,3.40096448208174e-08,-0.148581391329843,3.5,0.509803921568627,2_decrease
chr12:123979636:+,1.51246212686188e-08,0.101888234313998,413,0.450980392156863,1_increase
chr12:125030941:+,1.34432273714188e-18,0.149019221099127,189,0.549019607843137,1_increase
chr12:125031182:+,2.35672355284531e-06,-0.145563358262045,-52,0.549019607843137,2_decrease
chr12:131799735:+,3.25721142956172e-13,0.153916303189427,-16,0.490196078431373,1_increase
chr12:132078907:+,7.39140047137877e-12,-0.157544684267459,-87,0.568627450980392,2_decrease
chr12:132080457:+,2.5157750307672e-15,0.157544684267459,-127.5,0.509803921568627,1_increase
chr12:132584292:+,5.10787179808279e-15,-0.161514415127701,501,0.568627450980392,2_decrease
chr12:132585185:+,1.19467127113932e-26,0.161514415127701,-392,0.568627450980392,1_increase
chr12:133206083:+,7.37713247531362e-12,-0.259893513489632,290.5,0.509803921568627,2_decrease
chr12:283785:-,8.97863678224813e-13,-0.188000252610064,511,0.588235294117647,2_decrease
chr12:1945571:-,7.82264108867838e-08,0.159392388136113,-511,0.666666666666667,1_increase
chr12:6666477:-,3.75061457320022e-12,-0.286002885859023,-225.5,0.529411764705882,2_decrease
chr12:6976185:-,1.03390993204606e-18,-0.157061760541771,-45.5,0.529411764705882,2_decrease
chr12:7920548:-,1.21574182809836e-40,-0.147952297278765,384,0.666666666666667,2_decrease
chr12:10937410:-,0.0374418487479421,0.198264698264699,222.5,0.627450980392157,1_increase
chr12:12329264:-,0.00773132610433035,-0.15936265390449,179.5,0.470588235294118,2_decrease
chr12:21470149:-,0.0267653826567972,-0.132482890281566,122.5,0.372549019607843,2_decrease
chr12:24810023:-,4.7551067104398e-29,0.118901260661242,-29.5,0.529411764705882,1_increase
chr12:24811362:-,4.4844991323416e-24,-0.118901260661242,8,0.549019607843137,2_decrease
chr12:29337354:-,0.000784326381951022,0.116233274775772,-68,0.450980392156863,1_increase
chr12:29340712:-,2.67997406455436e-06,-0.154451275307036,475.5,0.392156862745098,2_decrease
chr12:30709553:-,6.13080282470064e-15,0.116286178597202,-109,0.588235294117647,1_increase
chr12:32727882:-,5.48737869925515e-16,0.315211643251559,-314.5,0.549019607843137,1_increase
chr12:32747025:-,1.61182230953459e-06,-0.227682166241504,96,0.470588235294118,2_decrease
chr12:43718991:-,0.000300802008543973,0.211409113616782,-124,0.294117647058824,1_increase
chr12:43721703:-,0.0074511663714611,-0.118765223007107,377.5,0.666666666666667,2_decrease
chr12:45726026:-,4.53389419915299e-07,-0.149516449121446,-43,0.470588235294118,2_decrease
chr12:46183059:-,0.00928768692639879,0.142097621616594,-65.5,0.627450980392157,1_increase
chr12:46188200:-,3.71164132153709e-05,-0.16156564781489,441,0.490196078431373,2_decrease
chr12:48688458:-,7.19511057278883e-10,-0.137441384910156,-66,0.627450980392157,2_decrease
chr12:49018978:-,1.35284218495623e-16,0.157594697102083,-85,0.588235294117647,1_increase
chr12:49019237:-,1.35284218495623e-16,-0.157594697102083,174,0.647058823529412,2_decrease
chr12:50979784:-,5.94422505156569e-15,-0.136776522852434,369.5,0.411764705882353,2_decrease
chr12:50985993:-,9.08580759807009e-07,0.113366684980085,-84,0.313725490196078,1_increase
chr12:51063659:-,3.01004200769397e-10,-0.199076267143342,323,0.431372549019608,2_decrease
chr12:51186936:-,0.000904377626932066,0.186482926233456,-351,0.666666666666667,1_increase
chr12:53064316:-,0.000272978076265927,0.120096588928184,-475.5,0.607843137254902,1_increase
chr12:53064604:-,0.000272978076265927,-0.120096588928184,-187.5,0.529411764705882,2_decrease
chr12:53512054:-,0.000745377842035553,0.144176638176638,170,0.607843137254902,1_increase
chr12:53542891:-,0.000745377842035553,-0.144176638176638,-71,0.490196078431373,2_decrease
chr12:54181471:-,5.16406251045069e-14,-0.264876341589324,-88,0.588235294117647,2_decrease
chr12:55954105:-,0.000192009123064196,-0.135970787382232,-84,0.372549019607843,2_decrease
chr12:55973315:-,0.000192009123064196,0.135970787382232,42.5,0.549019607843137,1_increase
chr12:57628452:-,3.67603542192265e-28,-0.147818184301206,305,0.431372549019608,2_decrease
chr12:57725197:-,4.24031693512273e-09,0.156108191241224,-466.5,0.470588235294118,1_increase
chr12:57748242:-,4.64528989429129e-05,-0.156906587230718,-137,0.470588235294118,2_decrease
chr12:62644004:-,0.0137104313109568,0.193361325772286,-67,0.686274509803922,1_increase
chr12:62647289:-,0.0137104313109568,-0.193361325772286,67,0.509803921568627,2_decrease
chr12:66137836:-,0.00611514504064073,-0.104891354131152,-49.5,0.549019607843137,2_decrease
chr12:70170400:-,1.43752476107385e-12,0.144209626304588,-170,0.450980392156863,1_increase
chr12:70242306:-,3.98129798592037e-13,-0.254803060786897,472.5,0.450980392156863,2_decrease
chr12:70242493:-,4.34476365278206e-11,-0.268769438301293,487,0.509803921568627,2_decrease
chr12:75490858:-,2.68104950125072e-13,0.142918239011894,-157.5,0.470588235294118,1_increase
chr12:75499551:-,5.43501609106124e-11,-0.131595090921374,500.5,0.470588235294118,2_decrease
chr12:76029568:-,4.88131917960453e-06,-0.122014752564073,280,0.666666666666667,2_decrease
chr12:82349364:-,1.47628811683183e-09,0.21478244735059,-445,0.490196078431373,1_increase
chr12:82352840:-,0.00467190549513196,-0.112372336125377,-102,0.588235294117647,2_decrease
chr12:82356962:-,2.16456852440925e-09,-0.188550301082504,-93,0.588235294117647,2_decrease
chr12:95020283:-,2.05540931884508e-19,0.319868665955622,-286.5,0.529411764705882,1_increase
chr12:95021895:-,1.21442996223779e-10,-0.211986531986532,-90,0.588235294117647,2_decrease
chr12:104802554:-,5.39914748678922e-09,-0.131972978694057,-170,0.450980392156863,2_decrease
chr12:108522214:-,0.00311531655300958,0.117477548323933,-395,0.568627450980392,1_increase
chr12:108645112:-,2.33261414267592e-15,0.173133676270965,-30,0.627450980392157,1_increase
chr12:108646566:-,1.00213269778868e-24,-0.199797036465782,495.5,0.549019607843137,2_decrease
chr12:110041177:-,1.86139808545177e-07,0.128419535242448,-129,0.686274509803922,1_increase
chr12:110375475:-,9.64958275106246e-28,-0.232343635290771,504,0.470588235294118,2_decrease
chr12:111452214:-,0.0387229944520881,0.24597969699462,-117.5,0.627450980392157,1_increase
chr12:111455877:-,0.0107605190038436,-0.223520908041016,508,0.450980392156863,2_decrease
chr12:111642146:-,2.39167897551628e-38,0.372170313592124,-267.5,0.549019607843137,1_increase
chr12:111644089:-,2.39167897551628e-38,-0.372170313592124,418.5,0.411764705882353,2_decrease
chr12:112026689:-,5.60937472652228e-07,0.16259623558254,-196.5,0.509803921568627,1_increase
chr12:112027392:-,0.000171125140047512,-0.104618994592495,506.5,0.431372549019608,2_decrease
chr12:112027785:-,1.05758034282457e-08,-0.116317296903171,382,0.509803921568627,2_decrease
chr12:116711099:-,3.6279108019802e-18,0.31875157954566,-64.5,0.803921568627451,1_increase
chr12:116715804:-,1.99596009966236e-13,-0.193575029228348,492,0.509803921568627,2_decrease
chr12:117143780:-,2.14819589998239e-12,-0.150095473316555,401.5,0.745098039215686,2_decrease
chr12:120763232:-,2.11868851079351e-15,0.109726834262612,191.5,0.568627450980392,1_increase
chr12:120764465:-,1.59743909629851e-64,-0.196736235452117,507,0.509803921568627,2_decrease
chr12:121429098:-,0.0136426629236358,0.118218118114676,-55,0.549019607843137,1_increase
chr12:121429883:-,0.00431631528441241,-0.10776958609492,513.5,0.431372549019608,2_decrease
chr12:122231548:-,1.15663613005616e-11,0.116568141566732,131,0.529411764705882,1_increase
chr12:122504727:-,1.24389129125159e-06,0.10567743791286,-46,0.431372549019608,1_increase
chr12:123289109:-,0.000756350616561654,0.150853776779625,-40.5,0.549019607843137,1_increase
chr12:123289255:-,0.00542298648005224,-0.126963066014784,105.5,0.490196078431373,2_decrease
chr12:123471815:-,3.01057690229889e-05,0.152521498272157,-490.5,0.568627450980392,1_increase
chr12:123472203:-,1.49568069987704e-05,-0.166414609464068,-102.5,0.588235294117647,2_decrease
chr12:132136596:-,1.41824427365678e-23,0.224158624267396,-494.5,0.666666666666667,1_increase
chr12:132137769:-,8.07152568086703e-14,-0.151172266627897,53,0.764705882352941,2_decrease
chr12:132725668:-,2.14261697359415e-09,0.142285592298331,-39.5,0.549019607843137,1_increase
chr12:132727132:-,2.04394376233218e-05,-0.113072495852117,401.5,0.529411764705882,2_decrease
chr13:20086691:+,2.24282158643103e-38,-0.179320484960388,163.5,0.549019607843137,2_decrease
chr13:21147601:+,7.35556199105516e-19,-0.103933945972096,540,0.607843137254902,2_decrease
chr13:21149079:+,3.2240230106948e-62,0.121720272654361,-72.5,0.647058823529412,1_increase
chr13:21177355:+,4.36004018792478e-05,-0.169697637355733,129.5,0.450980392156863,2_decrease
chr13:21178003:+,2.14679129391408e-06,0.150037507175981,459,0.470588235294118,1_increase
chr13:21702379:+,0.00336912943731594,-0.102842229791891,484,0.686274509803922,2_decrease
chr13:30659549:+,1.43499750635816e-08,-0.219698449474071,461,0.568627450980392,2_decrease
chr13:30660769:+,1.43499750635816e-08,0.219698449474072,-131.5,0.568627450980392,1_increase
chr13:32775901:+,2.23996802955567e-16,-0.203756865945492,491.5,0.607843137254902,2_decrease
chr13:32777808:+,1.93190696025947e-11,0.153831212308395,22.5,0.647058823529412,1_increase
chr13:38363000:+,3.35941045396928e-10,-0.193865357476149,-71,0.647058823529412,2_decrease
chr13:45536624:+,7.32386646266463e-24,0.327668790045752,-52,0.627450980392157,1_increase
chr13:46744897:+,8.03543482331239e-12,0.18191234550766,-76.5,0.549019607843137,1_increase
chr13:46752978:+,0.00142842598429571,-0.128889974253751,-162.5,0.705882352941177,2_decrease
chr13:49267784:+,2.74514018935901e-05,-0.103954093040893,307.5,0.686274509803922,2_decrease
chr13:52475163:+,1.8005068488523e-07,-0.14423961142249,484.5,0.470588235294118,2_decrease
chr13:52476622:+,4.24541572875898e-05,0.172431489188929,-198,0.568627450980392,1_increase
chr13:57726945:+,6.03483983967137e-10,-0.125961676007461,31,0.588235294117647,2_decrease
chr13:77001332:+,1.12472842786147e-05,-0.141206077845903,459.5,0.529411764705882,2_decrease
chr13:77002516:+,1.33436988189739e-05,0.136356835156506,-34.5,0.627450980392157,1_increase
chr13:77764227:+,0.00354987950184049,-0.111250646010926,-37.5,0.607843137254902,2_decrease
chr13:87679613:+,0.00142444342545864,-0.165721364964483,413.5,0.627450980392157,2_decrease
chr13:87686819:+,0.0306976332551606,-0.117194916260179,274,0.568627450980392,2_decrease
chr13:87696175:+,0.000497943696459794,0.185705501884595,-39.5,0.647058823529412,1_increase
chr13:94629282:+,5.69076868042034e-08,0.226700120303775,420,0.431372549019608,1_increase
chr13:94633098:+,1.88416257281686e-08,-0.226700120303775,529.5,0.686274509803922,2_decrease
chr13:98021881:+,1.03047223736226e-38,-0.135700144669101,465,0.607843137254902,2_decrease
chr13:98024280:+,1.29876627395939e-22,0.167836416439533,-66.5,0.490196078431373,1_increase
chr13:99562810:+,2.14261697359415e-09,-0.130907128875297,431.5,0.588235294117647,2_decrease
chr13:99563390:+,0.00272925859429549,0.140571036330106,-59,0.588235294117647,1_increase
chr13:102678459:+,8.84027211905928e-07,-0.106241143061904,160,0.529411764705882,2_decrease
chr13:108230913:+,0.0247478597523764,-0.196311939658049,-60.5,0.627450980392157,2_decrease
chr13:108234241:+,0.0039906650601065,0.220767593628901,-317.5,0.568627450980392,1_increase
chr13:110720174:+,7.43304422788444e-10,-0.161610642528936,-54.5,0.607843137254902,2_decrease
chr13:113264542:+,0.00123012952759522,-0.119759251743431,463,0.588235294117647,2_decrease
chr13:113265077:+,1.83129438038589e-05,0.103390687322038,-72,0.588235294117647,1_increase
chr13:113586163:+,3.50851591506127e-44,-0.363998129049804,437.5,0.568627450980392,2_decrease
chr13:113641187:+,8.56169394414225e-16,0.271358861796564,256.5,0.588235294117647,1_increase
chr13:114287619:+,2.57976042193078e-15,-0.332040250511982,121,0.588235294117647,2_decrease
chr13:114305813:+,4.92785047328604e-11,0.232737051591263,-208,0.509803921568627,1_increase
chr13:20779129:-,0.0287392150991108,0.241290182632162,-140.5,0.588235294117647,1_increase
chr13:20783702:-,5.21016934414108e-07,-0.289154703837716,482.5,0.490196078431373,2_decrease
chr13:31135035:-,1.11279748406827e-28,0.100200706156471,-25,0.470588235294118,1_increase
chr13:31136627:-,2.07047557701113e-10,-0.100200706156471,455,0.509803921568627,2_decrease
chr13:36301639:-,0.000228072809538102,0.104756823905867,-121,0.647058823529412,1_increase
chr13:36303604:-,4.46003281502928e-05,-0.148217965322169,425,0.509803921568627,2_decrease
chr13:37023560:-,9.41958677752778e-11,-0.113096259294318,425.5,0.588235294117647,2_decrease
chr13:43770541:-,1.45549931564632e-07,0.121065996406862,-113,0.627450980392157,1_increase
chr13:44433524:-,5.4023595453144e-43,-0.14757211047714,198.5,0.588235294117647,2_decrease
chr13:44939248:-,0.000707572775863369,0.21877093189621,-135,0.627450980392157,1_increase
chr13:44941016:-,0.000707572775863369,-0.21877093189621,116,0.470588235294118,2_decrease
chr13:45954466:-,7.50510185874916e-25,0.304735741623216,-196,0.549019607843137,1_increase
chr13:45956447:-,1.54832542080941e-75,-0.326159808359482,449,0.490196078431373,2_decrease
chr13:47942656:-,0.000977119942113032,-0.103336531066167,488,0.568627450980392,2_decrease
chr13:51365227:-,0.00205829359406598,0.127381771819374,92.5,0.686274509803922,1_increase
chr13:52412608:-,4.18529166757572e-15,0.227794949398577,-94,0.470588235294118,1_increase
chr13:52412701:-,4.18529166757572e-15,-0.227794949398577,-1,0.431372549019608,2_decrease
chr13:67201015:-,7.56256757020674e-36,0.271007200540148,-143.5,0.568627450980392,1_increase
chr13:72759043:-,1.23424438123744e-15,-0.152230908117454,512,0.392156862745098,2_decrease
chr13:77005260:-,6.96151821212777e-09,0.333545458668643,505,0.647058823529412,1_increase
chr13:77007078:-,8.81343214885072e-06,-0.169388057978873,492,0.549019607843137,2_decrease
chr13:77044657:-,9.52397450028123e-12,-0.132056960260098,-47,0.392156862745098,2_decrease
chr13:78598943:-,3.85796092463206e-10,0.129010584801319,497.5,0.490196078431373,1_increase
chr13:78599172:-,1.14453611184158e-11,-0.129010584801319,425.5,0.686274509803922,2_decrease
chr13:79311833:-,9.72549668761045e-09,0.310224285055547,-116.5,0.470588235294118,1_increase
chr13:79314570:-,0.0018931523169154,-0.151018608459553,437.5,0.588235294117647,2_decrease
chr13:79319463:-,7.19346461649501e-05,-0.157993534868312,445,0.254901960784314,2_decrease
chr13:95581116:-,3.51656303578471e-09,0.234922412666619,12.5,0.529411764705882,1_increase
chr13:95581952:-,0.000374379415835592,-0.138293244438262,507.5,0.588235294117647,2_decrease
chr13:98450202:-,1.28371979129413e-84,0.196738494621087,219,0.666666666666667,1_increase
chr13:98452160:-,2.21444470285142e-50,-0.21949331625879,526.5,0.549019607843137,2_decrease
chr13:100603628:-,0.000644583302476603,-0.111734974011557,-373,0.549019607843137,2_decrease
chr13:106541673:-,9.16569725681854e-18,0.121290749404098,-222,0.666666666666667,1_increase
chr13:106543327:-,1.49226638457326e-27,-0.199790882915287,515,0.647058823529412,2_decrease
chr13:110878540:-,1.92474374075149e-13,0.158833796008634,-52,0.686274509803922,1_increase
chr13:110892698:-,1.01416238425832e-15,-0.158833796008634,173.5,0.549019607843137,2_decrease
chr14:20477087:+,3.28878910111748e-15,-0.289176919127538,-280,0.509803921568627,2_decrease
